Gene_ID	Gene_Name	Rank	NetRank_Score
ENSG00000117707	PROX1	174	0.0005643830615760845
ENSG00000171791	BCL2	175	0.0005642196884456652
ENSG00000112096	SOD2	176	0.0005627651911296098
ENSG00000125735	TNFSF14	177	0.0005563790657382863
ENSG00000164741	DLC1	178	0.00055513191750225
ENSG00000166949	SMAD3	179	0.0005428871388418548
ENSG00000087088	BAX	180	0.0005417860683166194
ENSG00000121022	COPS5	181	0.0005417570728985237
ENSG00000165806	CASP7	182	0.0005387865107581916
ENSG00000186889	TMEM17	183	0.0005378611777376423
ENSG00000013441	CLK1	184	0.0005375118497955952
ENSG00000102882	MAPK3	185	0.0005371033597684742
ENSG00000085563	ABCB1	186	0.0005365660421630634
ENSG00000174405	LIG4	187	0.0005343426643410415
ENSG00000198719	DLL1	188	0.000530598909224837
ENSG00000118257	NRP2	189	0.0005301201112370225
ENSG00000168439	STIP1	190	0.0005208666779366848
ENSG00000263528	IKBKE	191	0.0005208203799409532
ENSG00000140379	BCL2A1	192	0.0005207055493826892
ENSG00000101966	XIAP	193	0.0005188552368792392
ENSG00000104365	IKBKB	194	0.0005167217470689765
ENSG00000175602	CCDC85B	195	0.0005165718289836147
ENSG00000137801	THBS1	196	0.0005077809557122651
ENSG00000164924	YWHAZ	197	0.0005073870895473517
ENSG00000131015	ULBP2	198	0.0005057997053117121
ENSG00000091831	ESR1	199	0.0005054832985555383
ENSG00000135341	MAP3K7	200	0.0005038907260121106
ENSG00000159352	PSMD4	201	0.0005026815274914237
ENSG00000169684	CHRNA5	202	0.0005024238346503587
ENSG00000069869	NEDD4	203	0.0005021639389326418
ENSG00000067715	SYT1	204	0.0005012941029057516
ENSG00000073111	MCM2	205	0.0004974683366209925
ENSG00000064012	CASP8	206	0.000495184853684928
ENSG00000094880	CDC23	207	0.0004939733196192693
ENSG00000143479	DYRK3	208	0.0004933298017078539
ENSG00000132906	CASP9	209	0.0004893447419198231
ENSG00000127191	TRAF2	210	0.0004887399631793904
ENSG00000141404	GNAL	211	0.0004882707027094836
ENSG00000198963	RORB	212	0.0004873785764202248
ENSG00000149798	CDC42EP2	213	0.0004873552457867209
ENSG00000170122	FOXD4	214	0.0004868781093003552
ENSG00000169252	ADRB2	215	0.0004866485283722728
ENSG00000095015	MAP3K1	216	0.0004849872161027017
ENSG00000115844	DLX2	217	0.00048115899022558483
ENSG00000146701	MDH2	218	0.00047684359978904055
ENSG00000115592	PRKAG3	219	0.0004748216417807387
ENSG00000125462	C1orf61	220	0.00047286920093878146
ENSG00000148660	CAMK2G	221	0.00047068961303153747
ENSG00000135679	MDM2	222	0.0004698533402387552
ENSG00000064703	DDX20	223	0.00046541260899231167
ENSG00000197323	TRIM33	224	0.000463867555065498
ENSG00000143375	CGN	225	0.0004638288287409689
ENSG00000179409	GEMIN4	226	0.0004632861137203051
ENSG00000011275	RNF216	227	0.0004625813737225407
ENSG00000110108	TMEM109	228	0.00046077179158102426
ENSG00000166266	CUL5	229	0.00045814970879741484
ENSG00000138794	CASP6	230	0.00045798127377261937
ENSG00000166501	PRKCB	231	0.0004574953245705714
ENSG00000006062	MAP3K14	232	0.0004564733951620835
ENSG00000179604	CDC42EP4	233	0.00045217837751975425
ENSG00000258947	TUBB3	234	0.0004505701866945047
ENSG00000157227	MMP14	235	0.00044959917628090157
ENSG00000097021	ACOT7	236	0.00044946127363730656
ENSG00000115414	FN1	237	0.0004489895009372419
ENSG00000136807	CDK9	238	0.0004474601691446967
ENSG00000146233	CYP39A1	239	0.00044560804747142393
ENSG00000174547	MRPL11	240	0.000445239434433568
ENSG00000134086	VHL	241	0.0004441323535977729
ENSG00000085415	SEH1L	242	0.0004422273184773362
ENSG00000135604	STX11	243	0.00044162412667373747
ENSG00000109320	NFKB1	244	0.0004409598516839626
ENSG00000132535	DLG4	245	0.00044015708409537687
ENSG00000177595	PIDD1	246	0.00044003575049126833
ENSG00000007255	TRAPPC6A	247	0.0004399145077772699
ENSG00000214753	HNRNPUL2	248	0.00043950500832617734
ENSG00000062485	CS	249	0.0004383351042616879
ENSG00000213341	CHUK	250	0.0004364617133346301
ENSG00000132024	CC2D1A	251	0.0004359865682823966
ENSG00000164379	FOXQ1	252	0.00043565402192446523
ENSG00000275302	CCL4	253	0.0004338485353713194
ENSG00000095637	SORBS1	254	0.0004337556873364085
ENSG00000169230	PRELID1	255	0.00043246892326734136
ENSG00000105576	TNPO2	256	0.0004324142030285921
ENSG00000102755	FLT1	257	0.0004321529990952979
ENSG00000112110	MRPL18	258	0.00043052027957402814
ENSG00000108255	CRYBA1	259	0.00042707454729337067
ENSG00000006283	CACNA1G	260	0.00042459968717804223
ENSG00000110395	CBL	261	0.00042297517841896436
ENSG00000137275	RIPK1	262	0.0004212703232966545
ENSG00000176641	RNF152	263	0.00041953868158666553
ENSG00000196781	TLE1	264	0.0004128871896151359
ENSG00000186352	ANKRD37	265	0.000412064133424566
ENSG00000100302	RASD2	266	0.00041127647186735045
ENSG00000183735	TBK1	267	0.00041102747367136234
ENSG00000184602	SNN	268	0.0004098611539035312
ENSG00000182944	EWSR1	269	0.00040677412761565767
ENSG00000100393	EP300	270	0.0004061053050890781
ENSG00000170365	SMAD1	271	0.00040456775502865526
ENSG00000115594	IL1R1	272	0.00040283323942581474
ENSG00000145555	MYO10	273	0.0004021233464585821
ENSG00000078081	LAMP3	274	0.00040183243786263203
ENSG00000119977	TCTN3	275	0.00040084084722728466
ENSG00000137094	DNAJB5	276	0.00039963208017353716
ENSG00000106462	EZH2	277	0.0003989558606732389
ENSG00000197442	MAP3K5	278	0.0003976155951277322
ENSG00000170961	HAS2	279	0.00039664157815149563
ENSG00000061676	NCKAP1	280	0.0003963478513720759
ENSG00000100292	HMOX1	281	0.00039586346441252367
ENSG00000143878	RHOB	282	0.0003951553785617893
ENSG00000104856	RELB	283	0.0003949163302468354
ENSG00000175592	FOSL1	284	0.0003945261496865667
ENSG00000137331	IER3	285	0.0003941692724939043
ENSG00000105246	EBI3	286	0.00039372156545662134
ENSG00000127666	TICAM1	287	0.0003933978222823603
ENSG00000134107	BHLHE40	288	0.0003932941162321856
ENSG00000171126	KCNG3	289	0.0003871546345637126
ENSG00000181163	NPM1	290	0.00038596038241576667
ENSG00000115468	EFHD1	291	0.000385171350560159
ENSG00000129465	RIPK3	292	0.0003849061256127275
ENSG00000010810	FYN	293	0.0003847721490604784
ENSG00000105825	TFPI2	294	0.0003838357076023492
ENSG00000108953	YWHAE	295	0.0003834803856260579
ENSG00000169429	CXCL8	296	0.00038217416772418295
ENSG00000198793	MTOR	297	0.00038215924369944406
ENSG00000116741	RGS2	298	0.00038187799108461263
ENSG00000101017	CD40	299	0.0003816714329155603
ENSG00000183496	MEX3B	300	0.00038114657780915817
ENSG00000175387	SMAD2	301	0.00037913230965660604
ENSG00000122420	PTGFR	302	0.0003775242637033621
ENSG00000107338	SHB	303	0.0003774649735522772
ENSG00000107968	MAP3K8	304	0.00037611250883191053
ENSG00000129682	FGF13	305	0.00037554129616213026
ENSG00000035862	TIMP2	306	0.00037371001526638925
ENSG00000012048	BRCA1	307	0.00037149333436550184
ENSG00000171867	PRNP	308	0.0003714024141090932
ENSG00000114796	KLHL24	309	0.00036822921707130123
ENSG00000164327	RICTOR	310	0.00036778579307537813
ENSG00000070495	JMJD6	311	0.0003668625109073445
ENSG00000105974	CAV1	312	0.0003665784120504866
ENSG00000077150	NFKB2	313	0.0003663579747196167
ENSG00000077616	NAALAD2	314	0.0003635832815591697
ENSG00000077522	ACTN2	315	0.0003617164013021583
ENSG00000108551	RASD1	316	0.00035906708484987146
ENSG00000171823	FBXL14	317	0.00035850226302747184
ENSG00000105976	MET	318	0.0003567125523820471
ENSG00000120875	DUSP4	319	0.00035631373121213785
ENSG00000116717	GADD45A	320	0.0003559405678280427
ENSG00000157500	APPL1	321	0.0003534491080942483
ENSG00000062038	CDH3	322	0.00035341849682668557
ENSG00000183696	UPP1	323	0.0003503553426725298
ENSG00000001626	CFTR	324	0.0003467979258917329
ENSG00000055130	CUL1	325	0.00034620354450251584
ENSG00000143367	TUFT1	326	0.000344815440736352
ENSG00000123374	CDK2	327	0.00034451017248236744
ENSG00000182162	P2RY8	328	0.0003441049436564961
ENSG00000178607	ERN1	329	0.000344010499644512
ENSG00000231389	HLA-DPA1	330	0.0003437281557738622
ENSG00000055332	EIF2AK2	331	0.0003435348787529811
ENSG00000122779	TRIM24	332	0.0003434561368572267
ENSG00000107175	CREB3	333	0.00034281883089573524
ENSG00000136997	MYC	334	0.0003392594126323206
ENSG00000103197	TSC2	335	0.0003388571081637999
ENSG00000185883	ATP6V0C	336	0.00033875461958033054
ENSG00000123240	OPTN	337	0.0003376855559200446
ENSG00000107643	MAPK8	338	0.00033757382454671755
ENSG00000165474	GJB2	339	0.00033615308291890824
ENSG00000086232	EIF2AK1	340	0.00033421741326664664
ENSG00000156453	PCDH1	341	0.0003321818057770847
ENSG00000198121	LPAR1	342	0.00033157426418738714
ENSG00000112062	MAPK14	343	0.00033125665351551117
ENSG00000164778	EN2	344	0.0003301984638198458
ENSG00000003436	TFPI	345	0.0003293115560766057
ENSG00000114416	FXR1	346	0.0003292061793914842
ENSG00000085185	BCORL1	347	0.00032900588265949725
ENSG00000125505	MBOAT7	348	0.00032866433648369854
ENSG00000131370	SH3BP5	349	0.0003273627088213633
ENSG00000134317	GRHL1	350	0.00032652026159531454
ENSG00000140332	TLE3	351	0.0003264233815921605
ENSG00000137575	SDCBP	352	0.00032612826225950043
ENSG00000158486	DNAH3	353	0.00032497910673417237
ENSG00000147119	CHST7	354	0.0003246967606742669
ENSG00000232810	TNF	355	0.0003237254379251467
ENSG00000070814	TCOF1	356	0.00032323643623872474
ENSG00000134243	SORT1	357	0.0003229221856974917
ENSG00000100906	NFKBIA	358	0.0003228764059489991
ENSG00000147650	LRP12	359	0.00032275035658837483
ENSG00000143507	DUSP10	360	0.0003225846176418905
ENSG00000088899	LZTS3	361	0.00032238589472434974
ENSG00000050748	MAPK9	362	0.0003220345528105449
ENSG00000168036	CTNNB1	363	0.00032036532789817825
ENSG00000197635	DPP4	364	0.00031943815739593896
ENSG00000129521	EGLN3	365	0.0003194145208899714
ENSG00000163468	CCT3	366	0.0003192570429815005
ENSG00000168003	SLC3A2	367	0.00031898669978946574
ENSG00000110958	PTGES3	368	0.0003169757646521051
ENSG00000072682	P4HA2	369	0.00031634345791776476
ENSG00000073756	PTGS2	370	0.00031626488187469894
ENSG00000254087	LYN	371	0.00031605463559695703
ENSG00000100311	PDGFB	372	0.00031579141503199076
ENSG00000196843	ARID5A	373	0.00031358559844210746
ENSG00000142405	NLRP12	374	0.0003135817072621157
ENSG00000169255	B3GALNT1	375	0.0003119757751189494
ENSG00000158161	EYA3	376	0.0003110957412092539
ENSG00000142208	AKT1	377	0.000311007460490667
ENSG00000234745	HLA-B	378	0.00031089739412072204
ENSG00000145675	PIK3R1	379	0.0003106726664965329
ENSG00000038427	VCAN	380	0.0003096131054956333
ENSG00000147443	DOK2	381	0.0003085081993333615
ENSG00000147804	SLC39A4	382	0.00030652379257072986
ENSG00000092531	SNAP23	383	0.00030619860633807506
ENSG00000107249	GLIS3	384	0.00030507582211090596
ENSG00000152952	PLOD2	385	0.00030464574269584523
ENSG00000078246	TULP3	386	0.00030395821611892994
ENSG00000135636	DYSF	387	0.00030334273183705
ENSG00000142168	SOD1	388	0.0003030632909676528
ENSG00000166913	YWHAB	389	0.0003024576161508126
ENSG00000164761	TNFRSF11B	390	0.0003024210125640582
ENSG00000106070	GRB10	391	0.00030222151547871416
ENSG00000112559	MDFI	392	0.00030183935932398586
ENSG00000187498	COL4A1	393	0.0003013421333097325
ENSG00000090776	EFNB1	394	0.000300341409676625
ENSG00000081041	CXCL2	395	0.00029920185202981847
ENSG00000141480	ARRB2	396	0.000298922850615576
ENSG00000118515	SGK1	397	0.0002987901844464834
ENSG00000168610	STAT3	398	0.00029741804225705195
ENSG00000097007	ABL1	399	0.00029721918255442534
ENSG00000173846	PLK3	400	0.0002960484743759415
ENSG00000185950	IRS2	401	0.00029596207992741005
ENSG00000168621	GDNF	402	0.00029593069007684
ENSG00000147601	TERF1	403	0.0002957264463695293
ENSG00000105717	PBX4	404	0.0002947874350989296
ENSG00000005339	CREBBP	405	0.0002943562985315092
ENSG00000008405	CRY1	406	0.00029419328128823337
ENSG00000171346	KRT15	407	0.0002939868193474415
ENSG00000169155	ZBTB43	408	0.0002934883621396958
ENSG00000152284	TCF7L1	409	0.0002921114181472552
ENSG00000112414	ADGRG6	410	0.00029117726145331055
ENSG00000197893	NRAP	411	0.00029088498274019016
ENSG00000121039	RDH10	412	0.00029072358692816276
ENSG00000103266	STUB1	413	0.0002900851822342203
ENSG00000172183	ISG20	414	0.00028902997594653274
ENSG00000104825	NFKBIB	415	0.0002884329883079726
ENSG00000104695	PPP2CB	416	0.0002878118180639438
ENSG00000130726	TRIM28	417	0.0002863170179743473
ENSG00000096401	CDC5L	418	0.0002859716411326284
ENSG00000138771	SHROOM3	419	0.00028573316443481004
ENSG00000167130	DOLPP1	420	0.00028570083293925116
ENSG00000170315	UBB	421	0.00028555543639419167
ENSG00000172725	CORO1B	422	0.0002851477146275582
ENSG00000181634	TNFSF15	423	0.0002850161168269561
ENSG00000104067	TJP1	424	0.0002848013132817432
ENSG00000102554	KLF5	425	0.00028470885635535566
ENSG00000164007	CLDN19	426	0.00028469335913936054
ENSG00000112837	TBX18	427	0.0002839862869235315
ENSG00000117479	SLC19A2	428	0.0002837966795316012
ENSG00000168259	DNAJC7	429	0.00028358502913942215
ENSG00000089159	PXN	430	0.0002831777634569082
ENSG00000129691	ASH2L	431	0.00028290122027456986
ENSG00000152409	JMY	432	0.0002821101255187845
ENSG00000181649	PHLDA2	433	0.0002815322050602443
ENSG00000130066	SAT1	434	0.00028098761833844827
ENSG00000138095	LRPPRC	435	0.0002808943366844326
ENSG00000164929	BAALC	436	0.0002793359636833233
ENSG00000175197	DDIT3	437	0.00027912769310649266
ENSG00000118503	TNFAIP3	438	0.0002785282858988788
ENSG00000007129	CEACAM21	439	0.00027811389749732486
ENSG00000129514	FOXA1	440	0.0002771741999992109
ENSG00000158813	EDA	441	0.00027551451285085145
ENSG00000158022	TRIM63	442	0.0002749150830385248
ENSG00000139926	FRMD6	443	0.0002748155002787805
ENSG00000119699	TGFB3	444	0.0002744109009216622
ENSG00000164754	RAD21	445	0.00027415649122661316
ENSG00000151914	DST	446	0.00027225544130413684
ENSG00000183207	RUVBL2	447	0.0002722461469514898
ENSG00000167034	NKX3-1	448	0.0002718581927687083
ENSG00000113575	PPP2CA	449	0.00027159267037962965
ENSG00000160691	SHC1	450	0.0002714030235111914
ENSG00000165280	VCP	451	0.00027133068791350987
ENSG00000075624	ACTB	452	0.00027085076222270677
ENSG00000111981	ULBP1	453	0.00026999080127187796
ENSG00000110944	IL23A	454	0.00026986104360193823
ENSG00000167193	CRK	455	0.00026963212522312756
ENSG00000147274	RBMX	456	0.0002695024192286615
ENSG00000100985	MMP9	457	0.00026896024605437636
ENSG00000131323	TRAF3	458	0.00026827553371686113
ENSG00000107262	BAG1	459	0.0002664217375643562
ENSG00000008128	CDK11A	460	0.0002655887841531108
ENSG00000187531	SIRT7	461	0.00026556533451674687
ENSG00000148400	NOTCH1	462	0.00026515938877305596
ENSG00000089693	MLF2	463	0.0002647267233095768
ENSG00000096717	SIRT1	464	0.0002643068876614891
ENSG00000216490	IFI30	465	0.0002639268363280583
ENSG00000125740	FOSB	466	0.0002637326551433962
ENSG00000120129	DUSP1	467	0.0002635752867614399
ENSG00000079931	MOXD1	468	0.0002623837922975796
ENSG00000204531	POU5F1	469	0.00026228119568997947
ENSG00000197329	PELI1	470	0.00026219002554332866
ENSG00000136146	MED4	471	0.0002621871773045043
ENSG00000178860	MSC	472	0.0002608591906818411
ENSG00000160803	UBQLN4	473	0.000259522514003014
ENSG00000120899	PTK2B	474	0.00025920926465888524
ENSG00000168334	XIRP1	475	0.00025781953703226
ENSG00000104369	JPH1	476	0.00025683869797701463
ENSG00000114270	COL7A1	477	0.0002566535618160718
ENSG00000177707	PVRL3	478	0.0002565407760436325
ENSG00000169047	IRS1	479	0.000255336485650507
ENSG00000128590	DNAJB9	480	0.00025527237223647506
ENSG00000143418	CERS2	481	0.0002549093987505454
ENSG00000100234	TIMP3	482	0.000254732964397058
ENSG00000176170	SPHK1	483	0.0002546926544287807
ENSG00000117984	CTSD	484	0.00025331533484293365
ENSG00000136813	KIAA0368	485	0.0002528012712149356
ENSG00000100345	MYH9	486	0.0002526386254804375
ENSG00000152894	PTPRK	487	0.0002521804161793635
ENSG00000069399	BCL3	488	0.00025197383942840695
ENSG00000181392	SYNE4	489	0.00025174955466960447
ENSG00000172322	CLEC12A	490	0.00025103821436799534
ENSG00000137486	ARRB1	491	0.0002509602975897254
ENSG00000135250	SRPK2	492	0.00025088378814627923
ENSG00000067334	DNTTIP2	493	0.0002507001964751165
ENSG00000105197	TIMM50	494	0.0002504096212864612
ENSG00000153291	SLC25A27	495	0.0002503200923935419
ENSG00000205189	ZBTB10	496	0.0002502024909808098
ENSG00000237541	HLA-DQA2	497	0.00025016558413084607
ENSG00000132872	SYT4	498	0.0002500865682942618
ENSG00000147408	CSGALNACT1	499	0.0002500521134553596
ENSG00000105835	NAMPT	500	0.0002499299650782408
ENSG00000100603	SNW1	501	0.00024978063736907333
ENSG00000037280	FLT4	502	0.00024902273142615196
ENSG00000036448	MYOM2	503	0.0002487011618483359
ENSG00000110330	BIRC2	504	0.00024809576740525424
ENSG00000064989	CALCRL	505	0.0002468332455957923
ENSG00000049449	RCN1	506	0.00024665249345636326
ENSG00000150093	ITGB1	507	0.0002464189165867849
ENSG00000127022	CANX	508	0.0002460958674342683
ENSG00000111348	ARHGDIB	509	0.0002453230632918392
ENSG00000120833	SOCS2	510	0.0002452985407332418
ENSG00000166167	BTRC	511	0.00024460414710092876
ENSG00000157404	KIT	512	0.0002436276305724667
ENSG00000116752	BCAS2	513	0.00024243257501824501
ENSG00000124762	CDKN1A	514	0.00024227610028952073
ENSG00000135378	PRRG4	515	0.0002420807132975582
ENSG00000023608	SNAPC1	516	0.00024180157437441957
ENSG00000198742	SMURF1	517	0.0002415535676278337
ENSG00000196611	MMP1	518	0.00024077675218674185
ENSG00000177272	KCNA3	519	0.0002407522984277112
ENSG00000127955	GNAI1	520	0.00024016329638336457
ENSG00000059728	MXD1	521	0.00023994466699009254
ENSG00000139044	B4GALNT3	522	0.0002399440415180315
ENSG00000182827	ACBD3	523	0.00023978095147762202
ENSG00000139287	TPH2	524	0.00023919159223064217
