id	filename	md5	size	state
62a3646d-670d-4484-ba92-13ee31d01c01	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20N-11A-11D-A14Z-05.gdc_hg38.txt	bee370f8522933d79de93c8621566d6f	141289334	released
b409437e-84c9-42ec-967b-8dcd3c7b9eea	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A11C-11A-11D-A132-05.gdc_hg38.txt	d64e703248197fa8506db2e72201f02f	141280656	released
de14d434-ce8b-4e02-a1f7-c2208baf8b69	jhu-usc.edu_LIHC.HumanMethylation450.5.lvl-3.TCGA-FV-A2QR-11A-11D-A20Z-05.gdc_hg38.txt	609a00d35940a4d8d6bc63520cfb06bc	141288265	released
cb4f102a-a245-4178-b5d8-6c7f40122c15	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-A6-2686-11A-01D-1551-05.gdc_hg38.txt	623370a314587b304a3a35435928a947	141284217	released
1bfb0ed0-9af4-45bb-a139-3d7581ab249a	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-A6-5667-11A-01D-1721-05.gdc_hg38.txt	444e65d9783dfb053e66d03094b23979	141290188	released
10f4bc1a-87c4-44eb-970b-5ac5855d8ca4	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3510-11A-01D-1407-05.gdc_hg38.txt	066fc0439079de2edcc1ce201c32e9d2	141288901	released
6ec95be5-8f24-458e-8ed8-68d6412dae40	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3506-11A-01D-1407-05.gdc_hg38.txt	11118a462f8b5ea5b6f350fc30c994de	141286861	released
726f7887-3c44-46b6-93a6-8b02be3759a2	jhu-usc.edu_COAD.HumanMethylation450.3.lvl-3.TCGA-AA-3663-11A-01D-1721-05.gdc_hg38.txt	298f373293fadbd73fa79ee014d1426b	141290336	released
9fb03847-80e0-40ff-9e2c-c18729fbe636	jhu-usc.edu_COAD.HumanMethylation450.1.lvl-3.TCGA-AA-3502-11A-01D-1407-05.gdc_hg38.txt	f87028695830562e6e79b7d457add545	141286482	released
0bfba1ce-c581-4c00-ac6c-967753e60b7d	jhu-usc.edu_LIHC.HumanMethylation450.5.lvl-3.TCGA-DD-A1EG-11A-11D-A20Z-05.gdc_hg38.txt	1d7b7981f70dfffc5868de435780f13c	141287188	released
51f23a5c-f777-44ce-ab2a-4451fb716691	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20J-11A-11D-A14Z-05.gdc_hg38.txt	9f7a432738c3df538656e5851e5bf167	141285338	released
d9c2f7e7-51f7-4910-8a42-a2cc808f4309	jhu-usc.edu_LIHC.HumanMethylation450.6.lvl-3.TCGA-DD-A3A3-11A-11D-A22H-05.gdc_hg38.txt	76c3b28f081be6ace832047d5fbb9178	141294370	released
12d47759-32d2-4ec8-977b-90cc913ead20	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-K4-A54R-11A-11D-A26N-05.gdc_hg38.txt	9e60e101e4709c83fa7fa7710a1c7cfb	141299273	released
cba26c2a-fbff-4fb0-8b16-0bfc3ff297ef	jhu-usc.edu_ESCA.HumanMethylation450.5.lvl-3.TCGA-IC-A6RF-11A-21D-A33F-05.gdc_hg38.txt	159c2a82fbaeacf63b9197b4ae3f65cc	141281537	released
51b3d0a7-b90b-471d-b877-16d093f87cf9	jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-L5-A4ON-11A-21D-A265-05.gdc_hg38.txt	05a78f00ab7068256f4932f916905520	141308213	released
2e59a2f9-58f5-4d4a-9f61-db35b310be0f	jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-L5-A4OH-11A-11D-A265-05.gdc_hg38.txt	3c5de6362abaae7aff26ca58f4919237	141297782	released
97ed2c11-3327-4ec5-bb6e-5cda143c65ec	jhu-usc.edu_ESCA.HumanMethylation450.1.lvl-3.TCGA-IG-A3I8-11A-11D-A249-05.gdc_hg38.txt	84a9ab3583bcc368a515717c1f113659	141292247	released
9847024f-dd9a-484b-9cf4-9b50d0809d1f	jhu-usc.edu_ESCA.HumanMethylation450.2.lvl-3.TCGA-L5-A4OQ-11A-12D-A265-05.gdc_hg38.txt	3510bc1966d03958a61dc37a9abdcc58	141305380	released
7d4b4271-ea0b-4261-b98c-0d81537ac459	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-A7-A0D9-11A-53D-A10Q-05.gdc_hg38.txt	ccad529fa2400b9fd6cadfcc4d90937c	141295699	released
6547eb86-2683-4420-9120-ae8df75bc338	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0HK-11A-11D-A10Q-05.gdc_hg38.txt	1ed7e3f3526296011a371027cfea8ceb	141283939	released
104ba037-2c11-47eb-b5fc-71580ca14e9a	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-E9-A1RH-11A-34D-A16A-05.gdc_hg38.txt	af66ac9b2b60e5ee63d1556510489aff	141284068	released
2b69d41a-6664-4c2b-91fd-d1f80f2068dc	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-E2-A15K-11A-13D-A12R-05.gdc_hg38.txt	5a70d44959e0ff03d1efc4c0bb2b8950	141289259	released
1c7eba21-d01c-4370-b436-21ddb6789c11	jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1FB-11A-33D-A13T-05.gdc_hg38.txt	61a3e1a91890707f6d6d9ec8bfd62b35	141289619	released
1754d039-e0f9-43cb-96db-1e6530c64d64	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-44-6778-11A-01D-1856-05.gdc_hg38.txt	bf715ecf698dadb802b53bb8c7cae33d	141244920	released
b430e538-6100-45ef-b3bc-a856d09fa00f	jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1L7-11A-33D-A145-05.gdc_hg38.txt	948c3c063c85c31d2798ab4571515704	141282200	released
ad7c29f3-0033-4c34-837d-526ef69529a3	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0B8-11A-41D-A093-05.gdc_hg38.txt	65bd7d25dbfb0ef10c0c8bb2f8891caf	141291067	released
3357d05b-becc-4ba7-b45c-e4f90136489f	jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-BH-A1FR-11B-42D-A13T-05.gdc_hg38.txt	754016ec089de9cc9ada86d48a7fc790	141287985	released
f4e57c70-8894-47c4-a8ac-803e7998cb25	jhu-usc.edu_BRCA.HumanMethylation450.14.lvl-3.TCGA-AC-A23H-11A-12D-A161-05.gdc_hg38.txt	11689e5ad87b8c1f86a7eb286f2efedf	141231416	released
1c3c2508-468b-4e31-a1e5-a6ef05997c2b	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-BH-A0DZ-11A-22D-A10Q-05.gdc_hg38.txt	1e27b1a298f1956b760a515f3ab94cd9	141271231	released
e66f4184-e082-4fd7-96ed-86ba664a56ec	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-A7-A0DB-11A-33D-A093-05.gdc_hg38.txt	3876d0cfdf78f6c4ae0bae9e4237d1c7	141278703	released
e0a5a067-a563-42d8-87ed-3274035c812b	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0BT-11A-21D-A12R-05.gdc_hg38.txt	4d65a7a13ffd6c85e0d70e632c4fb36e	141288142	released
91d8e1a4-8102-4ec3-a1a4-7bc4e52a8dfb	jhu-usc.edu_BRCA.HumanMethylation450.1.lvl-3.TCGA-BH-A0BV-11A-31D-A10Q-05.gdc_hg38.txt	b914044fff82b5d36bb97927a1672777	141283618	released
602f4ecd-8f2b-4a67-a9f0-72f1d2e0d1d8	jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1IO-11A-21D-A145-05.gdc_hg38.txt	d42ff5b6050b8ed414860e6342464f71	141286523	released
87b07194-b56e-474b-a505-85f64ccfa821	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0AZ-11A-22D-A12R-05.gdc_hg38.txt	ded3c53d37cfcf9e9751d6e1f6d08d02	141292815	released
4a05c8a4-d713-458b-9f84-d84bafadafe8	jhu-usc.edu_BRCA.HumanMethylation450.13.lvl-3.TCGA-E9-A1N4-11A-33D-A14N-05.gdc_hg38.txt	e31b2bdeabd39e731a9d2b59fb3f443a	141290421	released
02c19c11-f6d5-43ad-a959-38f2a93108b7	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-49-6745-11A-01D-1856-05.gdc_hg38.txt	959ea7582cc003887efafd02827e6958	141255696	released
2a64eb72-9404-4d6c-948c-c34226daeb2f	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5095-11A-01D-1418-05.gdc_hg38.txt	05c2ca7c9f0393b6e63f6926af776728	141293907	released
919675e8-ee5a-4815-ab83-f02684bc3bf4	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4707-11A-01D-1275-05.gdc_hg38.txt	903c43542b94746c0876a9add5a90fd2	141297449	released
81a81700-d221-41d4-a52e-594e954feeba	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3367-11A-01D-1418-05.gdc_hg38.txt	546d34b3cf44bffeaed2deb74c04da1c	141297825	released
9fb555da-4a2e-4e19-9cee-58e86d1c2dc0	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4918-11A-01D-1424-05.gdc_hg38.txt	a82d2917bd5f31848944733324c06538	141302093	released
880c892e-9b5d-4cae-a689-df73df4c5e30	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4696-11A-01D-1275-05.gdc_hg38.txt	17c7b53363298fd74bbeabf90de0e3f9	141299299	released
28c9fff2-bfbc-471d-b6c4-ab07551845fc	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-BP-4760-11A-01D-1418-05.gdc_hg38.txt	1291387a71bcc207912f56fa9988f50b	141300707	released
990080e4-9a47-4271-af1e-b34d7a973841	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CZ-4856-11A-01D-1424-05.gdc_hg38.txt	c43f46475bc088a2fbb8fc242ce5c53c	141297830	released
3ee5ac0b-05eb-486d-8098-4085c8880b7a	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4903-11A-01D-1424-05.gdc_hg38.txt	dfb600f0fc40ccb34288757aae9418ac	141305453	released
c3ee933b-665f-426e-9b7f-e0c657610787	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4688-11A-01D-1275-05.gdc_hg38.txt	ce58c2232e3ff024a69b459660985a19	141299907	released
c8da8c96-9824-443b-9cbb-a11a3632960a	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4691-11A-01D-1275-05.gdc_hg38.txt	89cf7326cf3b979286e6abf00d36ab36	141301186	released
f60b4286-b97e-4952-a33c-5284e679319a	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4822-11A-01D-1275-05.gdc_hg38.txt	2f9d12ea8c62ad6a3ecf21a96ece054d	141301298	released
f3d09579-94df-42b8-b7be-84a79f4dbeee	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5190-11A-01D-1424-05.gdc_hg38.txt	256a698a23206e10f69f3fec93020c2d	141304484	released
cb008e4e-3938-4ce4-b548-8191dd9cd1d5	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-5402-11A-01D-1500-05.gdc_hg38.txt	c8b797731db314e8669d4697fcc35ed9	141303879	released
fcd2fa23-0c6b-4230-9e5a-75d7b4ef4bb1	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B0-5710-11A-01D-1670-05.gdc_hg38.txt	87b608e3f884581687280d06d757ba3c	141294785	released
99009a18-06e1-4577-964d-739c0f97e04f	jhu-usc.edu_HNSC.HumanMethylation450.2.lvl-3.TCGA-CV-5443-11A-01D-1511-05.gdc_hg38.txt	0c7618208b9fa0117d814ee992f5a166	141291680	released
b976651b-a8ab-4551-b378-3c575197dc4e	jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CV-7255-11A-01D-2014-05.gdc_hg38.txt	6d81730e8e18d59b276921a9d98a7db7	141298789	released
9c7b46b2-e399-47bf-8b64-7660d1ef49ff	jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CV-7238-11A-01D-2014-05.gdc_hg38.txt	98568e5c15667eefb36f28b423f6e301	141285388	released
bc32eb34-f0ab-4f1d-8c28-632b4d35e0c1	jhu-usc.edu_HNSC.HumanMethylation450.3.lvl-3.TCGA-CV-6436-11A-01D-1684-05.gdc_hg38.txt	9b50a0163cca44d84978cb6969ceda58	141290217	released
e4f4d74f-e4ff-4593-aa38-8d73eb1fe5d1	jhu-usc.edu_HNSC.HumanMethylation450.6.lvl-3.TCGA-CV-7103-11A-01D-2014-05.gdc_hg38.txt	6ad63d576fe60b795f84816fc7d8e1d1	141296912	released
7c814d53-d6e0-49fc-9e2d-642469a69473	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5189-11A-01D-1424-05.gdc_hg38.txt	dcfe8bb39d56e4483c09c8a02fefc2b1	141304466	released
ec8e77ca-b08c-4384-8d45-b033a37b6a6f	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5175-11A-01D-1424-05.gdc_hg38.txt	2cc4e45035ff688b5599f813efa54637	141310777	released
37627f8a-fefe-4ee6-ae9b-0c5e0650bd74	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-4710-11A-02D-1500-05.gdc_hg38.txt	3117015a5be265254a49196c1848e49c	141299238	released
68d65bf5-8f8f-4228-87fd-a846f60a8ad6	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4897-11A-01D-1424-05.gdc_hg38.txt	e914102c51768b485d708a06ad4a1ea6	141293175	released
1fdd1c72-5b59-411c-9dd0-17886d6d1909	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-B0-4821-11A-01D-1500-05.gdc_hg38.txt	ac44c3e5dbbe8e9e836988dc66f8d7cd	141290794	released
952cfa28-001b-433a-ba40-82bcdf6ed6d5	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5092-11A-01D-1418-05.gdc_hg38.txt	cce290fc54b3a156746aa6599eba6d1a	141297118	released
130b298b-f5b4-40fe-b0a5-ebb3a7c848a3	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-B0-5713-11A-01D-1670-05.gdc_hg38.txt	b68187a8f50a766beb19f5c2c0758a6b	141280333	released
060c09b1-8903-4095-8944-5b29ad323611	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5457-11A-01D-1500-05.gdc_hg38.txt	9f23cc9080ea22663147b73d63589ed9	141297931	released
21788364-775a-4c5e-b584-ff304aee708d	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4849-11A-01D-1275-05.gdc_hg38.txt	271f2ab6cd1bfe72b1ff7c27873186ef	141305052	released
de2cf400-b058-4f02-ba0f-93c5d83f23f7	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4841-11A-01D-1275-05.gdc_hg38.txt	4255c5b926ec7b21b5066d8457942594	141299223	released
9732d158-16a5-4d38-a38b-f362abbbdc3e	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4846-11A-01D-1275-05.gdc_hg38.txt	b6a8f760ba3fb9663e485e867375e4e2	141293344	released
bf97acd6-cd55-4bbe-b472-3fbe39a4c7db	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5102-11A-01D-1418-05.gdc_hg38.txt	db622a9577919411f05506c2b0423c31	141292671	released
20a8bb5d-c102-41f1-bc0e-a7f77c45d029	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5462-11A-01D-1500-05.gdc_hg38.txt	3e64bf314a7615a1bafda0acdba2ce7f	141303321	released
b2be8c87-5a94-42b2-ac82-a62011444292	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-4866-11A-01D-1500-05.gdc_hg38.txt	142952f04ac1a48cdd0fdd46cce27bdc	141300437	released
caeb86ab-635f-42ce-9c98-145d3df4ea8f	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4908-11A-01D-1424-05.gdc_hg38.txt	a58802917fb4c0b8ddc686d6a21b0bbb	141307984	released
629f4d61-7460-4dc7-a9d0-622adda7b670	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5187-11A-01D-1424-05.gdc_hg38.txt	8dfb62d3ea0b10a6ae4d65278e075071	141305297	released
4fe0eb58-ebe6-4912-8fbe-e109489c28d5	jhu-usc.edu_LUAD.HumanMethylation450.2.lvl-3.TCGA-44-5643-11A-01D-1626-05.gdc_hg38.txt	34434be60350150d54c808455e3dd52b	141274260	released
9d0a7034-8d6e-4f40-b27f-ec53f56f5805	jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-44-6144-11A-01D-1756-05.gdc_hg38.txt	d65ed79018c532698302016f75e0388a	141231992	released
b2d5fe45-529c-4d8a-9276-225cbbc20f2c	jhu-usc.edu_LUAD.HumanMethylation450.2.lvl-3.TCGA-44-5645-11A-01D-1626-05.gdc_hg38.txt	4e3db75225f9d7c6faba38922a063460	141265881	released
c634161b-266e-4c07-8afd-6258ef648331	jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-50-6591-11A-01D-1756-05.gdc_hg38.txt	5b3988370cc04f31b3a692d6a11a102d	141254669	released
b77903c5-1713-4ba4-bcf1-04be876b8d3f	jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-74-6573-11A-02D-1844-05.gdc_hg38.txt	0c47d837b8331a78815659f314a33b9e	141289137	released
ac092a8e-80af-4589-8bb8-d86427b398ca	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3376-11A-01D-1418-05.gdc_hg38.txt	8294034ba028dda2bda904e1d26f2244	141296037	released
